File,Aleph system no.,Author,Title,Language,Location,Date,DOM ID,Type,Genre
nogenre.xlsx,014810930,"Fonblanque, Albany, The Younger",A Family Tree.,eng,London,1876,lsidyv3b10a3b7 -- lsidyv3b109c3a -- lsidyv3b10ab97,,
nogenre.xlsx,014810934,"Fonblanque, Albany, The Younger",A Tangled Skein.,eng,London,1862,lsidyv39820347 -- lsidyv3981f7ac -- lsidyv39a3dbc6,,
nogenre.xlsx,014810935,"Fonseca, José Nicolau Da","An historical and archæological sketch of the City of Goa, preceded by a short statistical account of the Territory of Goa. Written by the authorization of the Government... Illustrated with a map, a plan, and lithographic plates.",eng,Bombay,1878,lsidyv3c96d056,,
nogenre.xlsx,014810936,"Fontaine, Edward",How the World was peopled. Ethnological lectures.,eng,New-York,1872,lsidyv3bc554d3,,
nogenre.xlsx,014810938,"Fontanier, V","Narrative of a Mission to India, and the countries bordering on the Persian Gulf, by way of the Red Sea.",eng,London,1844,lsidyv3c105f5b,,
nogenre.xlsx,014810946,"Foote, Andrew Hull",Africa and the American Flag.,eng,New-York,1854,lsidyv3c5d3960,,
nogenre.xlsx,014810957,"Foote, Samuel","A Trip to Calais, etc.",eng,London,1795,lsidyv31b65a2e,,
nogenre.xlsx,014810960,"Forbes, A. K. H","Jim's Treasure: or, saved from the wreck.",eng,Edinburgh,1881,lsidyv3b6ee76d,,
nogenre.xlsx,014810961,"Forbes, Archibald, War Correspondent Of The “daily News.'","Drawn from Life, etc.",eng,London,1871,lsidyv3a2c91fc -- lsidyv3a0ef3ff -- lsidyv3a0efbf7,,
nogenre.xlsx,014810962,"Forbes, Charles James Forbes Smith","British Burma and its people, etc.",eng,London,1878,lsidyv392efe17,,
nogenre.xlsx,014810963,"Forbes, E. A., Mrs",A Woman's first Impressions of Europe. Being wayside sketches made during a short tour in... 1863.,eng,New-York,1865,lsidyv3c61db37,,
nogenre.xlsx,014810964,"Forbes, Frederick Edwyn",Dahomey and the Dahomans: being the journals of two missions to the King of Dahomey.,eng,London,1851,lsidyv3c4fd0ca,,
nogenre.xlsx,014810965,"Forbes, Frederick Edwyn",Dahomey and the Dahomans: being the journals of two missions to the King of Dahomey.,eng,Paris,1851,lsidyv3c5980a6,,
nogenre.xlsx,014810966,"Forbes, Frederick Edwyn",Five Years in China; from 1842 to 1847. With an account of the occupation of Labuan and Borneo by her Majesty's forces.,eng,London,1848,lsidyv38fc3125,,
nogenre.xlsx,014810969,"Forbes, James David",Occasional Papers on the theory of Glaciers; now first collected... With a prefatory note on the recent progress and present aspect of the theory.,eng,Edinburgh,1859,lsidyv3cc32435,,
nogenre.xlsx,014810970,"Forbes, James David","Travels through the Alps of Savoy and other parts of the Pennine Chain, with observations on the phenomena of glaciers.",eng,Edinburgh,1843,lsidyv2af0ce5d,,
nogenre.xlsx,014810971,"Forbes, James David","Travels through the Alps of Savoy and other parts of the Pennine Chain, with observations on the phenomena of glaciers.",eng,Edinburgh,1845,lsidyv3bed7628,,
nogenre.xlsx,014810972,"Forbes, James Grant","Sketches, historical and topographical, of the Floridas, more particularly of East Florida.",eng,New-York,1821,lsidyv3017a7d9,,
nogenre.xlsx,014810973,"Forbes, John","A Physician's Holiday; or, a month in Switzerland in the summer of 1848.",eng,London,1849,lsidyv3bcd3c16,,
nogenre.xlsx,014810974,"Forbes, John","A Physician's Holiday; or, a month in Switzerland in the summer of 1848.",eng,London,1852,lsidyv3bbbaec2,,
nogenre.xlsx,014810975,"Forbes, S. Russell","The Holy City: Jerusalem, its topography, walls, and temples, etc.",eng,Chelmsford,1892,lsidyv3c549fc1,,
nogenre.xlsx,014810976,"Forbes, S. Russell",Rambles in Rome... Season 1872-3.,eng,Rome,1872,lsidyv3bf475fd,,
nogenre.xlsx,014810977,"Forbes, S. Russell","Rambles in Naples. An archæological and historical Guide... Third edition, etc.",eng,London,1886,lsidyv3b9c49ca,,
nogenre.xlsx,014810979,"Force, Manning F",Pre-historic Man. Darwinism and Deity. The Mound Builders.,eng,Cincinnati,1873,lsidyv3bc52396,,
nogenre.xlsx,014810981,"Ford, George",The Larramys.,eng,London,1897,lsidyv39ecc6fe,,
nogenre.xlsx,014810982,"Ford, George",Postle Farm.,eng,Toronto,1899,lsidyv3980f817,,
nogenre.xlsx,014810991,"Ford, John Donaldson",An American Cruiser in the East: travels and studies in the far East... With numerous illustrations and three maps.,eng,London,1898,lsidyv3c5176a9,,
nogenre.xlsx,014810992,"Ford, Paul Leicester",The Great K. & A. Train-Robbery.,eng,London,1897,lsidyv39a5ea7e,,
nogenre.xlsx,014810993,"Ford, Paul Leicester",The Honorable Peter Stirling and what people thought of him.,eng,London,1898,lsidyv39a8a7df,,
nogenre.xlsx,014810997,"Ford, William","A Description of Scenery in the Lake District... Fifth edition, Carefully revised, etc.",eng,London,1847,lsidyv2b5b27bc,,
nogenre.xlsx,014811004,"Foreman, John, F.R.G.S","The Philippine Islands... With map, etc.",eng,London,1890,lsidyv38fb58ee -- lsidyv391664a5,,
nogenre.xlsx,014811006,"Foreman, Thomas B","Notes of a Spring Trip to Spain and Portugal, including a day in Africa.",eng,London,1893,lsidyv3bf9b11a,,
nogenre.xlsx,014811009,"Forester, Thomas","Norway in 1848 and 1849: containing rambles among the fjelds and fjords of the central and western districts and including remarks on its political, military, ecclesiastical and social organization. With extracts from the Journals of M. S. Biddulph.",eng,London,1850,lsidyv3bd07ff3,,
nogenre.xlsx,014811012,"Forman, H. S",A Holiday Tour in and around Whitby.,eng,Bradford,1896,lsidyv2af593d2,,
nogenre.xlsx,014811015,"Forrester, Mrs","Diana Carew; or, for a Woman's Sake.",eng,London,1876,lsidyv3b13c36d -- lsidyv3b13caa2 -- lsidyv3b13d20a,,
nogenre.xlsx,014811016,"Forrester, Mrs",Dolores.,eng,London,1875,lsidyv3b0c383f -- lsidyv3b00f782 -- lsidyv3b00ff29,,
nogenre.xlsx,014811017,"Forrester, Mrs",Fair Women.,eng,London,1868,lsidyv39fda0b9 -- lsidyv39fdb01f -- lsidyv39fdb820,,
nogenre.xlsx,014811018,"Forrester, Mrs",From Olympus to Hades.,eng,London,1868,lsidyv3a800eba -- lsidyv3a80168b -- lsidyv3a801e5c,,
nogenre.xlsx,014811027,"Forrester, Mrs",Viva.,eng,London,1878,lsidyv3b591dd6 -- lsidyv3b5925dc -- lsidyv3b59354e,,
nogenre.xlsx,014811031,"Forster, C. G. Saunders",Beneath Parnassian Clouds and Olympian Sunshine.,eng,London,1887,lsidyv3b9bab13,,
nogenre.xlsx,014811032,"Forster, Charles",The Israelitish authorship of the Sinatic inscriptions vindicated against the incorrect “Observations” in the “Sinai and Palestine” of the Rev. A. P. Stanley.,eng,London,1856,lsidyv3935feaf,,
nogenre.xlsx,014811034,"Forster, Hugh Oakeley Arnold, Right Hon",This World of Ours. An introduction to the study of geography... Illustrated.,eng,London,1891,lsidyv3ca2eaa5,,
nogenre.xlsx,014811035,"Forster, John",The Life of Charles Dickens... With forty illustrations.,eng,Chapman,1879,lsidyv3a4dfced,,
nogenre.xlsx,014811042,"Forster, William J",The Capitals of Europe.,eng,London,1893,lsidyv3cadf9cb,,
nogenre.xlsx,014811043,"Forster, William J",There and Back: an imaginary journey.,eng,London,1898,lsidyv3c9ba502,,
nogenre.xlsx,014811045,"Forsyth, J. Bell","A few months in the East; or, a Glimpse of the Red, the Dead, and the Black Seas.",eng,Québec,1861,lsidyv3c54816c,,
nogenre.xlsx,014811048,"Forsyth, Joseph","Remarks on antiquities, arts, and letters during an excursion in Italy in... 1802 and 1803.",eng,London,1813,lsidyv3c9dbfd8,,
nogenre.xlsx,014811049,"Forsyth, Joseph","Remarks on antiquities, arts, and letters during an excursion in Italy in... 1802 and 1803.",eng,London,1816,lsidyv3c90ac9f,,
nogenre.xlsx,014811051,,Sailing directions for the Firths of F. and Tay.... Fifth edition.,eng,London,1854,lsidyv38ecd11c,,
nogenre.xlsx,014811054,"Fortune, Robert",A Journey to the Tea Countries of China... With a short notice of the East India Company's tea planatations in the Himalaya Mountains.,eng,London,1852,lsidyv38fc0716,,
nogenre.xlsx,014811055,"Fortune, Robert",A Residence among the Chinese:... from 1853 to 1856... With suggestions on the present war... With illustrations.,eng,London,1857,lsidyv3928aabe,,
nogenre.xlsx,014811056,"Fortune, Robert","Three years' wanderings in the Northern Provinces of China, including a visit to the tea, silk, and cotton countries: with an account of the agriculture and horticulture of the Chinese, new plants, etc.",eng,London,1847,lsidyv3c1f1753,,
nogenre.xlsx,014811057,"Fortune, Robert","Two visits to the Tea countries of China and the British Tea Plantations in the Himalaya; with a... full description of the culture of the Tea plant, the agriculture, horticulture, and botany of China. Third edition, etc.",eng,London,1853,lsidyv38fcf194,,
nogenre.xlsx,014811058,"Fortune, Robert","Yedo and Peking. A narrative of a journey to the capitals of Japan and China. With notices of the natural productions, agriculture... of those countries. With map and illustrations.",eng,London,1863,lsidyv38fd12b4,,
nogenre.xlsx,014811059,"Forwell, William",A Thousand Miles' Cruise in the Silver Cloud: from Dundee to France and back in a small boat... Second edition.,eng,Glasgow,1879,lsidyv3c9cb959,,
nogenre.xlsx,014811060,"Foster, Albert John",The Chiltern Hundreds.... Illustrated by the author.,eng,London,1897,lsidyv3c17564e,,
nogenre.xlsx,014811061,"Foster, Albert John",Round about the Crooked Spire. With illustrations by the author.,eng,London,1894,lsidyv3c258d15,,
nogenre.xlsx,014811064,"Foster, Clement Le Neve",A Text-book of Ore and Stone Mining... With frontispiece and 716 illustrations.,eng,London,1894,lsidyv30350fca,,
nogenre.xlsx,014811065,"Foster, Emily",The Folks of Fernleigh. A country chronicle.,eng,Manchester,1890,lsidyv3aa308dd,,
nogenre.xlsx,014811070,"Foster, John, Essayist",Essays in a series of letters... The eighth edition.,eng,London,1830,lsidyv316b70c9,,
nogenre.xlsx,014811072,"Foster, John Wells",Pre-historic Races of the United States of America... Fourth edition.,eng,Chicago,1878,lsidyv2af78500,,
nogenre.xlsx,014811083,"Fothergill, Jessie, Miss",Borderland. A country-town chronicle.,eng,Edinburgh,1887,lsidyv30aff989,,
nogenre.xlsx,014811095,"Fotheringham, L. Monteith",Adventures in Nyassaland: a two years struggle with Arab slavedealers in Central Africa.,eng,London,1891,lsidyv3c5d0e8a,,
nogenre.xlsx,014811102,"Fowler, George",Three years in Persia; with travelling adventures in Koordistan.,eng,London,1841,lsidyv38e97306 -- lsidyv38e98ed7,,
nogenre.xlsx,014811103,"Fowler, John","Lecture on Egypt, etc.",eng,London,1880,lsidyv3c603bd5,,
nogenre.xlsx,014811104,"Fowler, Lydia F",Nora: the lost and redeemed.,eng,London,1863,lsidyv3b64d0af,,
nogenre.xlsx,014811105,"Fowler, Reginald","Hither and Thither: or, Sketches of travels on both sides of the Atlantic.",eng,London,1854,lsidyv3ce8b8c2,,
nogenre.xlsx,014811106,"Fowler, Robert Nicholas","A visit to Japan, China, and India.",eng,London,1877,lsidyv391ece50,,
nogenre.xlsx,014811109,"Fox, Francis Frederick","Some Account of the Ancient Fraternity of Merchant Taylors of Bristol, etc.",eng,Bristol,1880,lsidyv3c22b1d8,,
nogenre.xlsx,014811110,"Fox, Robert Were",Observations on Mineral Veins.,eng,Falmouth,1837,lsidyv3cc04fec,,
nogenre.xlsx,014811112,"Fox, William Johnson",Memorial Edition of Collected Works of W. J. F.,eng,London,1865,lsidyv3513a62c -- lsidyv35137c5d -- lsidyv35137468 -- lsidyv3513853b -- lsidyv35139a89 -- lsidyv3513914d -- lsidyv2aee540a -- lsidyv2aeede73 -- lsidyv2aef8cb1 -- lsidyv2aef0103 -- lsidyv2aefc0c8 -- lsidyv2aef2e26,,
nogenre.xlsx,014811113,"Foye, James C","Tables for the determination, description and classification of minerals... Second... edition.",eng,Chicago,1882,lsidyv3cca6cfb,,
nogenre.xlsx,014811115,"Franc, Maud Jeanne",Beatrice Melton's Discipline.,eng,London,1880,lsidyv3534f450,,
nogenre.xlsx,014811117,,"Across France in a Caravan; being some account of a journey from Bordeaux to Genoa... in the winter, 1889-90.",eng,Edinburgh,1892,lsidyv3bbb6001,,
nogenre.xlsx,014811118,"Byrne, Wm. Pitt, Mrs",Feudal Castles of France.,eng,London,1869,lsidyv3becd9a4,,
nogenre.xlsx,014811119,,"Four Years in France; or, narrative of an English family's residence there during that period. Preceded by some account of the conversion of the author to the Catholic Faith.",eng,London,1826,lsidyv3c9f7d6a,,
nogenre.xlsx,014811120,,"A Classical and Historical Tour through France, Switzerland, and Italy, in the years 1821 and 1822, etc.",eng,London,1826,lsidyv3c6668a9 -- lsidyv3c66743a,,
nogenre.xlsx,014811121,,"Memorandums of a residence in France in the winter of 1815-16; including remarks on French manners and society, with a description of the catacombs, etc.",eng,London,1816,lsidyv3923e959,,
nogenre.xlsx,014811122,,Notes of a Journey through France and Italy.,eng,London,1826,lsidyv3c99f5d6,,
nogenre.xlsx,014811123,,"Notes of a Ramble through France, Italy, Switzerland, Germany, Holland and Belgium; and of a visit to the scenes of “The Lady of the Lake.”",eng,London,1836,lsidyv3c508af1,,
nogenre.xlsx,014811124,,"A Picturesque Tour through France, Switzerland, on the banks of the Rhine and through part of the Netherlands in the year 1816.",eng,London,1817,lsidyv3c914087,,
nogenre.xlsx,014811125,,Roadside Sketches in the South of France and Spanish Pyrenees.,eng,London,1859,lsidyv3c8d2562,,
nogenre.xlsx,014811126,,A Tour in France. 1802.,eng,London,1808,lsidyv3bbb6b0e,,
nogenre.xlsx,014811127,,"Travelling Notes in France, Italy and Switzerland of an Invalid in search of health",eng,Glasgow,1863,lsidyv3c626286,,
nogenre.xlsx,014811128,,"Travels in France during the years 1814-15. Comprising a residence at Paris, during the stay of the allied armies, and at Aix, at the period of the landing of Bonaparte.",eng,Edinburgh,1815,lsidyv3bcc82c5 -- lsidyv3beb200b,,
nogenre.xlsx,014811129,,"Travels in France, during the years 1814-15... Second edition, corrected and enlarged.",eng,Edinburgh,1816,lsidyv32cd4256,,
nogenre.xlsx,014811130,,"Two Sketches of France, Belgium, and Spa, in two tours during the summers of 1771 and 1816; with a portrait of Napoleon's guide at Waterloo.",eng,London,1817,lsidyv38f70684,,
nogenre.xlsx,014811131,,"Escape from France. A narrative of the hardships and sufferings of several British subjects, who effected their escape from Verdun. With an appendix, containing observations on the policy and conduct of Buonaparte towards British subjects.",eng,London,1811,lsidyv3bba1de0,,
nogenre.xlsx,014811132,,"What to do and what to say in France. A book of information on manners, etiquette, and customs, etc.",eng,London,1897,lsidyv3bfddcd8,,
nogenre.xlsx,014811134,"Francillon, Robert Edward",A Dog and his Shadow... A new edition.,eng,London,1894,lsidyv3a8c8c6f,,
nogenre.xlsx,014811139,"Francillon, Robert Edward",Quits at last... An account in seven items.,eng,London,1883,lsidyv39922f61,,
nogenre.xlsx,014811146,"Francis, Convers",An historical sketch of Watertown in Massachusetts from the first settlement of the town to the close of its second century.,eng,Cambridge,1830,lsidyv3cb268b7,,
nogenre.xlsx,014811149,"Francis, Francis, The Younger","War, Waves and Wanderings. A cruise in the “Lancashire Witch.”.",eng,London,1881,lsidyv3c6731e7 -- lsidyv3c88ae28,,
nogenre.xlsx,014811151,"Francis, Frederick John","A brief survey of physical and fossil Geology; being two lectures, etc.",eng,London,1839,lsidyv38efe602,,
nogenre.xlsx,014811153,"Francis, George Grant","The Smelting of Copper in the Swansea District, from the time of Elizabeth to the present day.",eng,London,1881,lsidyv3cb48292,,
nogenre.xlsx,014811154,"Francis, George Grant","The Value of Holdings in Glamorgan and Swansea in 1545 and 1717, shewn by rentals of the Herbert Family. Edited from the originals. By... G. G. F. MS. note.",eng,Swansea,1869,lsidyv2af36e3a,,
nogenre.xlsx,014811158,"Francis, J",Archie Carew.,eng,London,1802,lsidyv38e534b8,,
nogenre.xlsx,014811159,"Francis, John Cyril","Three Months' Leave in Somali Land. Being the diaries of... J. C. Francis, etc.",eng,London,1895,lsidyv3c951e26,,
nogenre.xlsx,014811160,"Francis, John George",Notes from a Journal kept in Italy and Sicily... 1844-46.,eng,London,1847,lsidyv3bdca396,,
nogenre.xlsx,014811161,"Francis, John Wakefield, The Elder","Old New York; or, reminiscences of the past sixty years. Being an enlarged and revised edition of the anniversary discourse delivered before the New York Historical Society, etc.",eng,New-York,1858,lsidyv2b3ce0d2,,
nogenre.xlsx,014811162,"Child, Lydia Maria",Letters from New York.,eng,London,1842,lsidyv3bdec894,,
nogenre.xlsx,014811163,"Child, Lydia Maria",Letters from New York.,eng,London,1845,lsidyv3c0af18e,,
nogenre.xlsx,014811165,"Francis, M. E",A Daughter of the Soil.,eng,London,1895,lsidyv39d4bfd7,,
nogenre.xlsx,014811167,"Francis, M. E",In a North Country Village.,eng,London,1896,lsidyv3a1bef51,,
nogenre.xlsx,014811172,"Francklin, William","Inquiry concerning the site of ancient Palibothra, etc.",eng,London,1815,lsidyv3c9c76e6,,
nogenre.xlsx,014811173,"Frankl, Ludwig August",The Jews in the East.,eng,London,1859,lsidyv3932e8f4 -- lsidyv3941868f,,
nogenre.xlsx,014811174,"Frankland, Charles Colville","Travels to and from Constantinople in the years 1827 and 1828, or personal narrative of a journey from Vienna through Hungary, etc. to Constantinople and from that City to the Capital of Austria by the Dardanelles... Smyrna... Athens... Syria, Alexandria,... Italy... and Styria.",eng,London,1829,lsidyv2b58feb5 -- lsidyv35ff48a9,,
nogenre.xlsx,014811175,"Franklyn, Clemency",Clemency Franklin.,eng,London,1866,lsidyv3955bbbf -- lsidyv3955c36c,,
nogenre.xlsx,014811176,"Franks, James Clarke","Remarks on the religious constitution of Proprietary Schools, etc.",eng,Huddersfield,1838,lsidyv2c2d63b5,,
nogenre.xlsx,014811177,"Fraser, Alexander, Of The Indian Civil Service","Statistical Report on the District of Goorgaon; compiled by A. F. To which are added Reports on the revision of settlement under regulation IX. of 1833, etc.",eng,Agra,1849,lsidyv392a1006,,
